record_id,repository,work_type,number,created_at,closed_at,workflow_risk_30d
backstage:issues:28473,backstage,issue,28473,2025-01-14 14:58:42+00:00,2025-01-16 10:31:25+00:00,0
backstage:prs:28474,backstage,pull_request,28474,2025-01-14 15:04:28+00:00,2025-01-21 15:00:19+00:00,0
backstage:issues:28475,backstage,issue,28475,2025-01-14 15:15:51+00:00,2025-01-15 10:30:29+00:00,0
backstage:prs:28476,backstage,pull_request,28476,2025-01-14 16:28:40+00:00,2025-01-14 17:10:48+00:00,0
backstage:issues:28485,backstage,issue,28485,2025-01-15 08:35:02+00:00,2025-01-16 11:59:35+00:00,0
backstage:issues:28486,backstage,issue,28486,2025-01-15 09:20:56+00:00,2025-05-26 10:11:00+00:00,1
backstage:issues:28490,backstage,issue,28490,2025-01-15 12:10:29+00:00,2025-11-10 11:54:01+00:00,1
backstage:issues:28492,backstage,issue,28492,2025-01-15 12:28:34+00:00,2025-03-24 22:24:52+00:00,1
backstage:issues:28505,backstage,issue,28505,2025-01-15 18:31:52+00:00,2025-03-24 11:07:02+00:00,1
backstage:issues:28507,backstage,issue,28507,2025-01-15 18:37:27+00:00,2025-01-18 07:57:45+00:00,0
backstage:issues:28508,backstage,issue,28508,2025-01-15 18:39:34+00:00,2025-01-16 14:01:07+00:00,0
backstage:issues:28509,backstage,issue,28509,2025-01-15 18:42:53+00:00,2025-01-16 14:24:56+00:00,0
backstage:issues:28510,backstage,issue,28510,2025-01-15 18:47:49+00:00,2025-03-28 12:33:12+00:00,1
backstage:issues:28513,backstage,issue,28513,2025-01-15 22:49:59+00:00,2025-11-18 07:35:58+00:00,1
backstage:issues:28515,backstage,issue,28515,2025-01-16 06:15:56+00:00,2025-05-12 10:50:01+00:00,1
backstage:issues:28516,backstage,issue,28516,2025-01-16 07:28:23+00:00,2025-05-04 23:38:30+00:00,1
backstage:issues:28517,backstage,issue,28517,2025-01-16 07:52:04+00:00,2025-05-26 11:47:07+00:00,1
backstage:issues:28519,backstage,issue,28519,2025-01-16 08:22:49+00:00,2025-05-26 11:47:06+00:00,1
backstage:issues:28523,backstage,issue,28523,2025-01-16 11:13:30+00:00,2025-04-01 15:47:13+00:00,1
backstage:issues:28536,backstage,issue,28536,2025-01-16 19:30:13+00:00,2025-04-02 12:55:42+00:00,1
backstage:issues:28538,backstage,issue,28538,2025-01-16 21:56:13+00:00,2025-03-28 11:05:36+00:00,1
backstage:issues:28540,backstage,issue,28540,2025-01-17 09:26:37+00:00,2025-04-16 10:06:51+00:00,1
backstage:issues:28549,backstage,issue,28549,2025-01-19 11:51:36+00:00,2025-03-27 12:10:21+00:00,1
backstage:issues:28552,backstage,issue,28552,2025-01-20 07:54:04+00:00,2025-01-20 09:13:25+00:00,0
backstage:issues:28557,backstage,issue,28557,2025-01-20 12:28:00+00:00,2025-01-23 10:47:33+00:00,0
backstage:issues:28565,backstage,issue,28565,2025-01-21 06:35:33+00:00,2025-02-10 09:44:59+00:00,0
backstage:issues:28566,backstage,issue,28566,2025-01-21 07:54:23+00:00,2025-02-12 09:39:55+00:00,0
backstage:issues:28568,backstage,issue,28568,2025-01-21 08:39:47+00:00,2025-04-24 09:11:47+00:00,1
backstage:issues:28587,backstage,issue,28587,2025-01-22 13:58:28+00:00,2025-02-03 09:25:50+00:00,0
backstage:issues:28590,backstage,issue,28590,2025-01-22 20:13:26+00:00,2025-01-27 12:47:41+00:00,0
backstage:issues:28592,backstage,issue,28592,2025-01-22 22:32:36+00:00,2025-04-07 11:20:04+00:00,1
backstage:issues:28594,backstage,issue,28594,2025-01-23 08:53:19+00:00,2025-04-21 10:20:18+00:00,1
backstage:issues:28598,backstage,issue,28598,2025-01-23 12:45:51+00:00,2025-01-29 18:53:07+00:00,0
backstage:issues:28601,backstage,issue,28601,2025-01-23 15:50:41+00:00,2025-01-24 12:12:17+00:00,0
backstage:issues:28603,backstage,issue,28603,2025-01-23 17:27:21+00:00,2025-01-27 09:39:52+00:00,0
backstage:issues:28605,backstage,issue,28605,2025-01-23 19:17:09+00:00,2025-05-30 10:20:30+00:00,1
backstage:issues:28615,backstage,issue,28615,2025-01-24 06:25:43+00:00,2025-04-11 11:37:24+00:00,1
backstage:issues:28617,backstage,issue,28617,2025-01-24 13:35:37+00:00,2025-01-29 16:38:45+00:00,0
backstage:issues:28618,backstage,issue,28618,2025-01-24 14:50:04+00:00,2025-01-29 09:09:11+00:00,0
backstage:issues:28622,backstage,issue,28622,2025-01-24 22:52:31+00:00,2025-04-15 13:13:49+00:00,1
backstage:issues:28627,backstage,issue,28627,2025-01-27 14:02:25+00:00,2026-01-19 11:22:02+00:00,1
backstage:issues:28636,backstage,issue,28636,2025-01-28 09:20:37+00:00,2025-07-01 14:24:10+00:00,1
backstage:issues:28638,backstage,issue,28638,2025-01-28 09:43:11+00:00,2025-02-17 13:05:22+00:00,0
backstage:issues:28639,backstage,issue,28639,2025-01-28 09:49:03+00:00,2025-01-30 10:25:16+00:00,0
backstage:issues:28640,backstage,issue,28640,2025-01-28 10:09:56+00:00,2025-06-10 08:56:38+00:00,1
backstage:issues:28641,backstage,issue,28641,2025-01-28 10:42:41+00:00,2025-02-03 09:26:08+00:00,0
backstage:issues:28646,backstage,issue,28646,2025-01-29 06:54:05+00:00,2025-06-13 09:46:45+00:00,1
backstage:issues:28670,backstage,issue,28670,2025-01-29 18:45:42+00:00,2025-04-07 09:45:34+00:00,1
backstage:issues:28675,backstage,issue,28675,2025-01-30 08:06:28+00:00,2025-01-30 08:24:40+00:00,0
backstage:issues:28676,backstage,issue,28676,2025-01-30 09:00:54+00:00,2025-01-30 10:55:11+00:00,0
backstage:issues:28678,backstage,issue,28678,2025-01-30 11:12:03+00:00,2025-02-11 14:02:51+00:00,0
backstage:issues:28685,backstage,issue,28685,2025-01-30 17:46:58+00:00,2025-02-26 14:32:18+00:00,0
backstage:issues:28690,backstage,issue,28690,2025-01-31 11:48:01+00:00,2026-04-07 16:33:27+00:00,1
backstage:issues:28694,backstage,issue,28694,2025-01-31 13:39:14+00:00,2025-04-07 08:40:35+00:00,1
backstage:issues:28698,backstage,issue,28698,2025-01-31 16:10:02+00:00,2025-02-14 18:22:58+00:00,0
backstage:issues:28700,backstage,issue,28700,2025-01-31 22:44:33+00:00,2025-02-12 18:23:49+00:00,0
backstage:issues:28709,backstage,issue,28709,2025-02-03 19:21:54+00:00,2025-06-09 09:32:55+00:00,1
backstage:issues:28713,backstage,issue,28713,2025-02-04 09:12:59+00:00,2025-02-07 08:37:58+00:00,0
backstage:issues:28714,backstage,issue,28714,2025-02-04 10:08:52+00:00,2025-04-19 10:43:59+00:00,1
backstage:issues:28716,backstage,issue,28716,2025-02-04 12:56:14+00:00,2025-02-04 13:02:32+00:00,0
backstage:issues:28718,backstage,issue,28718,2025-02-04 13:21:10+00:00,2025-02-13 11:03:56+00:00,0
backstage:issues:28720,backstage,issue,28720,2025-02-04 14:28:07+00:00,2025-02-10 07:18:57+00:00,0
backstage:issues:28722,backstage,issue,28722,2025-02-04 17:30:53+00:00,2025-04-14 09:56:43+00:00,1
backstage:issues:28723,backstage,issue,28723,2025-02-04 20:03:57+00:00,2025-02-18 15:49:41+00:00,0
backstage:issues:28724,backstage,issue,28724,2025-02-04 22:27:04+00:00,2025-04-14 09:48:09+00:00,1
backstage:issues:28725,backstage,issue,28725,2025-02-04 23:19:29+00:00,2025-02-25 18:03:03+00:00,0
luigi:issues:3136,luigi,issue,3136,2022-01-11 10:25:54+00:00,,1
luigi:prs:3137,luigi,pull_request,3137,2022-01-14 02:44:38+00:00,2022-01-14 03:04:22+00:00,0
luigi:issues:3138,luigi,issue,3138,2022-01-19 12:02:03+00:00,,1
luigi:issues:3139,luigi,issue,3139,2022-01-20 15:07:46+00:00,,1
luigi:prs:3140,luigi,pull_request,3140,2022-01-21 22:13:19+00:00,2022-12-29 00:39:55+00:00,1
luigi:issues:3141,luigi,issue,3141,2022-01-24 18:39:45+00:00,,1
luigi:prs:3142,luigi,pull_request,3142,2022-01-29 02:26:30+00:00,2022-03-12 04:16:32+00:00,1
luigi:prs:3143,luigi,pull_request,3143,2022-02-02 19:48:47+00:00,2022-02-03 20:18:00+00:00,0
luigi:prs:3144,luigi,pull_request,3144,2022-02-04 10:21:48+00:00,2022-03-12 03:41:43+00:00,1
luigi:issues:3145,luigi,issue,3145,2022-02-15 14:52:23+00:00,,1
luigi:prs:3146,luigi,pull_request,3146,2022-02-18 01:53:29+00:00,2022-03-12 03:56:04+00:00,0
luigi:prs:3147,luigi,pull_request,3147,2022-02-21 22:08:46+00:00,2022-03-12 03:29:09+00:00,0
luigi:issues:3148,luigi,issue,3148,2022-02-23 13:07:31+00:00,2022-03-10 03:19:01+00:00,0
luigi:prs:3149,luigi,pull_request,3149,2022-02-28 13:17:42+00:00,2022-03-01 17:40:33+00:00,0
luigi:prs:3150,luigi,pull_request,3150,2022-03-07 21:35:54+00:00,2022-03-10 03:18:57+00:00,0
luigi:prs:3151,luigi,pull_request,3151,2022-03-23 06:10:30+00:00,2022-03-23 12:42:25+00:00,0
luigi:prs:3152,luigi,pull_request,3152,2022-03-23 19:19:48+00:00,,1
luigi:prs:3153,luigi,pull_request,3153,2022-03-27 23:38:58+00:00,2022-04-28 01:11:09+00:00,1
luigi:prs:3154,luigi,pull_request,3154,2022-04-12 13:02:31+00:00,2022-04-28 22:59:10+00:00,0
luigi:issues:3155,luigi,issue,3155,2022-04-13 18:58:52+00:00,2022-04-21 01:10:42+00:00,0
luigi:prs:3156,luigi,pull_request,3156,2022-04-13 22:16:43+00:00,2022-04-28 18:27:32+00:00,0
luigi:prs:3157,luigi,pull_request,3157,2022-04-14 16:56:10+00:00,2022-04-28 02:47:28+00:00,0
luigi:prs:3158,luigi,pull_request,3158,2022-04-17 17:31:49+00:00,2022-04-27 13:29:45+00:00,0
luigi:prs:3159,luigi,pull_request,3159,2022-04-17 17:43:04+00:00,2022-04-29 00:17:10+00:00,0
luigi:issues:3160,luigi,issue,3160,2022-05-09 02:26:53+00:00,2022-05-10 09:55:36+00:00,0
luigi:issues:3161,luigi,issue,3161,2022-05-09 15:29:45+00:00,2022-05-12 12:20:00+00:00,0
luigi:prs:3162,luigi,pull_request,3162,2022-05-09 21:18:42+00:00,2022-05-09 21:28:30+00:00,0
luigi:prs:3163,luigi,pull_request,3163,2022-05-09 21:35:27+00:00,2022-05-12 12:19:33+00:00,0
luigi:issues:3164,luigi,issue,3164,2022-05-10 09:03:11+00:00,2022-05-10 09:03:24+00:00,0
luigi:issues:3165,luigi,issue,3165,2022-05-11 16:49:27+00:00,,1
luigi:issues:3166,luigi,issue,3166,2022-05-19 06:21:04+00:00,,1
luigi:issues:3167,luigi,issue,3167,2022-05-27 12:32:00+00:00,,1
luigi:prs:3168,luigi,pull_request,3168,2022-05-29 11:42:55+00:00,,1
luigi:prs:3169,luigi,pull_request,3169,2022-05-30 11:30:41+00:00,,1
luigi:prs:3170,luigi,pull_request,3170,2022-06-03 16:50:33+00:00,2022-06-04 03:23:40+00:00,0
luigi:prs:3171,luigi,pull_request,3171,2022-06-04 17:27:16+00:00,2022-06-20 12:06:35+00:00,0
luigi:prs:3172,luigi,pull_request,3172,2022-06-08 07:09:34+00:00,2023-06-08 12:12:20+00:00,1
luigi:issues:3173,luigi,issue,3173,2022-06-09 13:15:46+00:00,2022-06-23 01:26:27+00:00,0
luigi:prs:3174,luigi,pull_request,3174,2022-06-10 15:29:31+00:00,2023-02-09 01:04:07+00:00,1
luigi:prs:3175,luigi,pull_request,3175,2022-06-10 17:54:15+00:00,2022-06-23 01:26:27+00:00,0
luigi:prs:3176,luigi,pull_request,3176,2022-06-10 18:18:57+00:00,2023-01-30 18:09:03+00:00,1
luigi:prs:3177,luigi,pull_request,3177,2022-06-13 17:00:48+00:00,2022-06-23 01:38:08+00:00,0
luigi:prs:3178,luigi,pull_request,3178,2022-06-21 14:27:16+00:00,2022-06-24 01:13:15+00:00,0
luigi:prs:3179,luigi,pull_request,3179,2022-06-26 14:57:20+00:00,2022-09-12 23:14:07+00:00,1
luigi:prs:3180,luigi,pull_request,3180,2022-06-29 19:50:41+00:00,2022-06-29 19:51:15+00:00,0
luigi:prs:3181,luigi,pull_request,3181,2022-06-29 19:52:00+00:00,2022-06-29 23:20:46+00:00,0
luigi:issues:3182,luigi,issue,3182,2022-07-11 13:43:11+00:00,2022-07-15 11:50:57+00:00,0
luigi:prs:3183,luigi,pull_request,3183,2022-07-11 14:01:07+00:00,2022-07-11 14:37:40+00:00,0
luigi:prs:3184,luigi,pull_request,3184,2022-07-11 14:07:30+00:00,2025-11-26 13:42:49+00:00,1
luigi:prs:3185,luigi,pull_request,3185,2022-07-11 14:36:14+00:00,2022-07-15 11:50:39+00:00,0
luigi:prs:3186,luigi,pull_request,3186,2022-07-14 07:58:10+00:00,2022-07-14 13:06:41+00:00,0
luigi:issues:3187,luigi,issue,3187,2022-07-21 08:33:04+00:00,,1
luigi:prs:3188,luigi,pull_request,3188,2022-07-23 16:21:47+00:00,2022-09-07 07:57:11+00:00,1
luigi:issues:3189,luigi,issue,3189,2022-08-05 09:34:03+00:00,2022-12-13 07:21:26+00:00,1
luigi:issues:3190,luigi,issue,3190,2022-08-17 19:23:46+00:00,,1
luigi:prs:3191,luigi,pull_request,3191,2022-08-18 06:26:09+00:00,2022-08-18 06:29:09+00:00,0
luigi:prs:3192,luigi,pull_request,3192,2022-08-18 06:29:51+00:00,2022-08-18 09:25:36+00:00,0
luigi:prs:3193,luigi,pull_request,3193,2022-08-18 06:41:54+00:00,2022-08-18 08:18:16+00:00,0
luigi:issues:3194,luigi,issue,3194,2022-08-29 20:56:21+00:00,,1
luigi:prs:3195,luigi,pull_request,3195,2022-08-30 09:00:14+00:00,2022-08-30 09:08:52+00:00,0
luigi:prs:3196,luigi,pull_request,3196,2022-09-01 11:55:21+00:00,2022-09-08 11:40:41+00:00,0
luigi:prs:3197,luigi,pull_request,3197,2022-09-04 11:32:02+00:00,2022-09-08 07:44:23+00:00,0
luigi:issues:3198,luigi,issue,3198,2022-09-07 14:19:58+00:00,2024-11-30 01:22:05+00:00,1
luigi:prs:3199,luigi,pull_request,3199,2022-09-22 17:59:55+00:00,2022-09-22 18:00:14+00:00,0
luigi:issues:3200,luigi,issue,3200,2022-09-23 10:37:37+00:00,,1
luigi:issues:3201,luigi,issue,3201,2022-10-22 16:31:18+00:00,,1
luigi:issues:3202,luigi,issue,3202,2022-10-27 16:22:49+00:00,2022-11-04 00:56:21+00:00,0
luigi:issues:3203,luigi,issue,3203,2022-10-28 11:27:38+00:00,,1
luigi:prs:3204,luigi,pull_request,3204,2022-11-03 11:42:48+00:00,2022-11-04 00:56:14+00:00,0
luigi:issues:3205,luigi,issue,3205,2022-11-08 21:09:50+00:00,,1
luigi:issues:3206,luigi,issue,3206,2022-11-08 21:19:30+00:00,,1
luigi:prs:3207,luigi,pull_request,3207,2022-11-10 15:21:44+00:00,2022-11-11 16:03:18+00:00,0
luigi:issues:3208,luigi,issue,3208,2022-11-12 01:10:26+00:00,,1
luigi:prs:3209,luigi,pull_request,3209,2022-11-24 13:18:36+00:00,2022-11-24 13:50:02+00:00,0
luigi:issues:3210,luigi,issue,3210,2022-11-28 00:46:10+00:00,,1
luigi:prs:3211,luigi,pull_request,3211,2022-12-01 14:52:47+00:00,2022-12-02 02:59:04+00:00,0
luigi:issues:3212,luigi,issue,3212,2022-12-06 22:51:20+00:00,,1
luigi:issues:3213,luigi,issue,3213,2022-12-13 07:39:23+00:00,2023-02-23 12:49:51+00:00,1
luigi:prs:3214,luigi,pull_request,3214,2022-12-13 11:48:50+00:00,2023-01-03 14:46:24+00:00,0
luigi:prs:3215,luigi,pull_request,3215,2022-12-28 22:42:12+00:00,2022-12-29 00:51:16+00:00,0
luigi:prs:3216,luigi,pull_request,3216,2023-01-03 15:09:39+00:00,2023-02-23 12:49:49+00:00,1
luigi:prs:3217,luigi,pull_request,3217,2023-01-12 18:11:54+00:00,2023-01-16 15:44:12+00:00,0
luigi:prs:3218,luigi,pull_request,3218,2023-01-16 12:52:40+00:00,2023-01-16 17:50:45+00:00,0
luigi:issues:3219,luigi,issue,3219,2023-01-16 12:56:30+00:00,,1
luigi:prs:3220,luigi,pull_request,3220,2023-01-17 08:57:30+00:00,2023-01-17 22:20:23+00:00,0
luigi:prs:3221,luigi,pull_request,3221,2023-01-18 15:52:33+00:00,2023-01-18 16:00:12+00:00,0
luigi:issues:3222,luigi,issue,3222,2023-01-30 18:06:38+00:00,,1
luigi:issues:3223,luigi,issue,3223,2023-02-03 16:24:21+00:00,2024-05-22 17:11:50+00:00,1
luigi:issues:3224,luigi,issue,3224,2023-02-05 17:06:57+00:00,,1
luigi:prs:3225,luigi,pull_request,3225,2023-02-09 02:58:49+00:00,,1
luigi:issues:3226,luigi,issue,3226,2023-02-10 08:38:22+00:00,,1
luigi:issues:3227,luigi,issue,3227,2023-02-17 13:51:31+00:00,,1
luigi:prs:3228,luigi,pull_request,3228,2023-02-23 12:05:43+00:00,2023-02-25 02:51:34+00:00,0
luigi:issues:3229,luigi,issue,3229,2023-03-12 12:20:50+00:00,,1
luigi:prs:3230,luigi,pull_request,3230,2023-03-13 15:24:42+00:00,2023-03-14 08:59:46+00:00,0
luigi:prs:3231,luigi,pull_request,3231,2023-03-14 09:05:49+00:00,2023-03-14 09:46:09+00:00,0
luigi:issues:3233,luigi,issue,3233,2023-03-27 12:24:21+00:00,,1
luigi:prs:3234,luigi,pull_request,3234,2023-04-03 00:15:16+00:00,2023-04-21 03:05:44+00:00,0
luigi:prs:3235,luigi,pull_request,3235,2023-04-11 13:31:43+00:00,2023-09-07 01:03:05+00:00,1
luigi:issues:3236,luigi,issue,3236,2023-04-21 19:34:04+00:00,2023-08-23 16:20:30+00:00,1
luigi:prs:3237,luigi,pull_request,3237,2023-04-25 15:40:44+00:00,2023-04-26 23:23:35+00:00,0
luigi:prs:3238,luigi,pull_request,3238,2023-05-03 09:34:49+00:00,2023-05-03 15:34:36+00:00,0
luigi:prs:3239,luigi,pull_request,3239,2023-05-04 09:29:57+00:00,2023-05-04 09:47:53+00:00,0
luigi:issues:3240,luigi,issue,3240,2023-05-05 09:24:32+00:00,2023-08-07 15:34:54+00:00,1
luigi:issues:3241,luigi,issue,3241,2023-05-12 23:08:13+00:00,,1
luigi:issues:3242,luigi,issue,3242,2023-06-14 13:59:45+00:00,,1
luigi:issues:3243,luigi,issue,3243,2023-06-25 11:30:43+00:00,,1
luigi:prs:3244,luigi,pull_request,3244,2023-07-03 07:10:35+00:00,2023-09-25 12:04:01+00:00,1
luigi:issues:3245,luigi,issue,3245,2023-07-25 16:40:21+00:00,,1
luigi:prs:3246,luigi,pull_request,3246,2023-07-27 12:36:22+00:00,2023-08-17 23:54:10+00:00,0
luigi:issues:3247,luigi,issue,3247,2023-08-10 09:53:37+00:00,,1
luigi:prs:3248,luigi,pull_request,3248,2023-08-18 00:34:41+00:00,2023-08-20 18:09:43+00:00,0
luigi:issues:3249,luigi,issue,3249,2023-08-26 02:18:28+00:00,,1
luigi:prs:3250,luigi,pull_request,3250,2023-08-29 23:14:36+00:00,2023-09-07 00:53:49+00:00,0
luigi:issues:3251,luigi,issue,3251,2023-08-30 06:05:50+00:00,,1
luigi:prs:3252,luigi,pull_request,3252,2023-09-13 16:41:05+00:00,2023-09-22 21:07:11+00:00,0
luigi:issues:3253,luigi,issue,3253,2023-09-25 14:51:07+00:00,,1
luigi:prs:3254,luigi,pull_request,3254,2023-09-26 07:20:11+00:00,,1
luigi:issues:3255,luigi,issue,3255,2023-10-03 13:23:39+00:00,2023-10-04 10:34:43+00:00,0
luigi:prs:3256,luigi,pull_request,3256,2023-10-05 10:59:11+00:00,2023-10-05 11:06:13+00:00,0
luigi:prs:3257,luigi,pull_request,3257,2023-10-05 13:43:46+00:00,2023-10-06 09:07:45+00:00,0
luigi:prs:3258,luigi,pull_request,3258,2023-10-17 13:11:37+00:00,2023-10-21 12:16:25+00:00,0
luigi:prs:3259,luigi,pull_request,3259,2023-10-22 15:56:55+00:00,2023-10-25 23:50:30+00:00,0
luigi:prs:3260,luigi,pull_request,3260,2023-10-28 16:14:28+00:00,2023-10-29 16:21:28+00:00,0
luigi:prs:3261,luigi,pull_request,3261,2023-11-16 12:40:29+00:00,,1
luigi:issues:3262,luigi,issue,3262,2023-11-16 19:28:02+00:00,2023-12-20 19:14:26+00:00,1
luigi:issues:3263,luigi,issue,3263,2023-11-17 06:22:52+00:00,,1
luigi:issues:3264,luigi,issue,3264,2023-11-28 13:07:36+00:00,,1
luigi:prs:3265,luigi,pull_request,3265,2023-12-14 12:42:58+00:00,2023-12-17 16:24:46+00:00,0
luigi:prs:3266,luigi,pull_request,3266,2023-12-20 12:33:11+00:00,2024-05-09 00:08:07+00:00,1
luigi:prs:3267,luigi,pull_request,3267,2023-12-20 22:53:27+00:00,,1
luigi:prs:3268,luigi,pull_request,3268,2024-01-02 09:39:23+00:00,2024-01-08 12:41:14+00:00,0
luigi:prs:3269,luigi,pull_request,3269,2024-01-05 12:06:09+00:00,2024-01-05 16:07:20+00:00,0
luigi:prs:3270,luigi,pull_request,3270,2024-01-05 13:02:01+00:00,2024-01-05 13:12:23+00:00,0
luigi:prs:3271,luigi,pull_request,3271,2024-01-05 13:08:24+00:00,2024-01-14 11:27:59+00:00,0
luigi:prs:3272,luigi,pull_request,3272,2024-01-07 10:01:12+00:00,2024-01-07 10:03:16+00:00,0
luigi:issues:3273,luigi,issue,3273,2024-01-08 13:55:20+00:00,2024-01-14 11:27:37+00:00,0
luigi:prs:3274,luigi,pull_request,3274,2024-01-15 11:03:19+00:00,2024-01-15 11:30:30+00:00,0
luigi:prs:3275,luigi,pull_request,3275,2024-01-22 02:10:56+00:00,2024-01-23 10:42:08+00:00,0
luigi:prs:3276,luigi,pull_request,3276,2024-01-23 14:23:06+00:00,2024-01-23 14:25:52+00:00,0
luigi:prs:3277,luigi,pull_request,3277,2024-02-15 15:59:58+00:00,2024-08-31 21:42:02+00:00,1
luigi:issues:3278,luigi,issue,3278,2024-02-16 10:48:09+00:00,,1
luigi:prs:3279,luigi,pull_request,3279,2024-02-28 15:43:32+00:00,2024-08-26 11:47:51+00:00,1
luigi:issues:3280,luigi,issue,3280,2024-03-05 10:30:58+00:00,,1
luigi:prs:3281,luigi,pull_request,3281,2024-03-12 17:18:51+00:00,2024-04-05 08:09:19+00:00,0
luigi:prs:3282,luigi,pull_request,3282,2024-03-13 11:52:47+00:00,2024-04-14 15:04:15+00:00,1
luigi:issues:3283,luigi,issue,3283,2024-03-24 16:31:03+00:00,2024-05-06 14:59:04+00:00,1
luigi:issues:3284,luigi,issue,3284,2024-04-08 01:41:27+00:00,,1
luigi:issues:3285,luigi,issue,3285,2024-04-08 03:52:48+00:00,,1
luigi:prs:3286,luigi,pull_request,3286,2024-05-07 19:21:43+00:00,2024-05-08 01:18:57+00:00,0
luigi:prs:3287,luigi,pull_request,3287,2024-05-09 13:47:35+00:00,2024-05-19 01:11:35+00:00,0
luigi:issues:3288,luigi,issue,3288,2024-05-14 16:04:53+00:00,,1
luigi:prs:3289,luigi,pull_request,3289,2024-05-19 11:28:17+00:00,2024-05-19 11:28:38+00:00,0
luigi:prs:3290,luigi,pull_request,3290,2024-05-19 16:37:32+00:00,2024-07-13 19:50:15+00:00,1
luigi:prs:3291,luigi,pull_request,3291,2024-05-20 08:12:42+00:00,2024-05-20 08:18:49+00:00,0
luigi:issues:3292,luigi,issue,3292,2024-06-17 09:15:37+00:00,2024-06-18 10:17:06+00:00,0
luigi:issues:3293,luigi,issue,3293,2024-07-11 15:10:18+00:00,2024-07-13 20:03:13+00:00,0
luigi:issues:3294,luigi,issue,3294,2024-07-11 16:04:16+00:00,2024-09-18 19:28:12+00:00,1
luigi:issues:3295,luigi,issue,3295,2024-07-11 16:09:40+00:00,,1
luigi:prs:3296,luigi,pull_request,3296,2024-07-11 16:25:12+00:00,2024-07-13 20:03:12+00:00,0
luigi:prs:3297,luigi,pull_request,3297,2024-07-21 12:49:41+00:00,2024-07-21 15:23:57+00:00,0
luigi:prs:3298,luigi,pull_request,3298,2024-07-21 17:21:12+00:00,2024-07-22 19:25:40+00:00,0
luigi:issues:3299,luigi,issue,3299,2024-08-13 13:12:33+00:00,,1
luigi:issues:3300,luigi,issue,3300,2024-08-24 11:11:45+00:00,2024-09-05 14:33:19+00:00,0
luigi:issues:3301,luigi,issue,3301,2024-08-24 11:15:02+00:00,2024-09-07 19:14:48+00:00,0
luigi:issues:3302,luigi,issue,3302,2024-08-24 11:21:02+00:00,2024-09-07 14:07:59+00:00,0
luigi:issues:3303,luigi,issue,3303,2024-08-24 11:30:29+00:00,2024-09-05 14:51:29+00:00,0
luigi:issues:3304,luigi,issue,3304,2024-08-24 11:49:33+00:00,2024-09-05 15:26:40+00:00,0
luigi:prs:3305,luigi,pull_request,3305,2024-09-02 13:13:50+00:00,2024-09-24 21:18:41+00:00,0
luigi:prs:3306,luigi,pull_request,3306,2024-09-04 11:05:43+00:00,2024-09-04 11:48:28+00:00,0
luigi:prs:3307,luigi,pull_request,3307,2024-09-04 13:12:45+00:00,2024-09-05 15:26:39+00:00,0
luigi:prs:3308,luigi,pull_request,3308,2024-09-04 13:17:02+00:00,2024-09-05 14:51:28+00:00,0
luigi:prs:3309,luigi,pull_request,3309,2024-09-04 13:19:55+00:00,2024-09-07 14:07:58+00:00,0
luigi:prs:3310,luigi,pull_request,3310,2024-09-04 13:56:42+00:00,2024-09-05 14:33:18+00:00,0
luigi:issues:3311,luigi,issue,3311,2024-09-04 14:07:28+00:00,,1
luigi:issues:3312,luigi,issue,3312,2024-09-05 23:51:40+00:00,2024-12-10 06:10:19+00:00,1
luigi:issues:3313,luigi,issue,3313,2024-09-11 10:34:11+00:00,,1
luigi:prs:3315,luigi,pull_request,3315,2024-09-20 16:38:59+00:00,2024-09-24 21:22:14+00:00,0
luigi:prs:3316,luigi,pull_request,3316,2024-10-06 16:07:50+00:00,2024-11-30 00:56:26+00:00,1
luigi:issues:3317,luigi,issue,3317,2024-10-20 07:59:41+00:00,,1
luigi:issues:3318,luigi,issue,3318,2024-10-28 09:54:47+00:00,,1
luigi:prs:3319,luigi,pull_request,3319,2024-10-28 19:08:42+00:00,,1
luigi:issues:3320,luigi,issue,3320,2024-10-29 21:12:24+00:00,2024-10-29 21:29:55+00:00,0
luigi:prs:3321,luigi,pull_request,3321,2024-11-08 01:26:05+00:00,2024-11-12 01:28:10+00:00,0
luigi:prs:3322,luigi,pull_request,3322,2024-11-22 07:00:52+00:00,2024-11-22 13:29:47+00:00,0
luigi:prs:3323,luigi,pull_request,3323,2024-11-26 08:14:17+00:00,2024-11-30 01:08:56+00:00,0
luigi:prs:3324,luigi,pull_request,3324,2024-11-28 13:42:05+00:00,2024-11-30 01:22:04+00:00,0
luigi:prs:3325,luigi,pull_request,3325,2024-11-30 02:16:51+00:00,2024-12-04 14:32:18+00:00,0
luigi:issues:3326,luigi,issue,3326,2024-12-04 18:34:53+00:00,,1
luigi:issues:3327,luigi,issue,3327,2024-12-05 19:36:27+00:00,2025-04-23 04:58:59+00:00,1
luigi:prs:3328,luigi,pull_request,3328,2024-12-05 20:03:10+00:00,2024-12-06 00:50:06+00:00,0
luigi:prs:3329,luigi,pull_request,3329,2024-12-11 13:57:39+00:00,2024-12-12 02:07:52+00:00,0
luigi:issues:3330,luigi,issue,3330,2024-12-15 14:29:57+00:00,,1
luigi:issues:3331,luigi,issue,3331,2024-12-16 19:15:42+00:00,,1
luigi:prs:3332,luigi,pull_request,3332,2024-12-16 19:20:28+00:00,2024-12-18 00:52:38+00:00,0
